微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IypvjqDFG,【唐驳虎：“死30万很容易接受”，德国式冷峻令人震惊】默克尔表示，德国将有60%-70%的人感染新冠病毒，但只要减缓病毒扩散的速度就可以。至今德国从联邦到各州，几乎没做什么像样的防疫措施。之前提到，德国的医疗资源是相对最充足的。但从全国平均数值看，德国也没比武汉强太多。按65%的人感染，死亡率0.5%算，一共会有近30万人死亡。德国真的有骄狂的资本吗？它的医疗资源能够承担疫情爆发的重压吗？请看➡ http://t.cn/A6zfRM8g [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/9be419dbly1gcs8ysv44cj20u00fowgs.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gcs8ysvhfpj20lc0pntbu.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gcs8ysxv22j20n013x786.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gcs8ysw1unj20u00cv40w.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gcs8yswffoj20n00gtwh9.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gcs8ysvt7jj20lo0c70v9.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gcs8ysy0b8j20q30erjsz.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gcs8ysyvkvj20u00l1q5a.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gcs8yszuz6j20pw0enju7.jpg",无,无,2020-03-13 13:46,微博 weibo.com,895,94,263
IyonDlmTz,【全国新增新冠肺炎8例 湖北新增5例】3月12日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例8例，新增死亡病例7例（湖北6例，山东1例），新增疑似病例33例。现有确诊病例13526例。湖北新增确诊病例5例（武汉5例），新增治愈出院病例1255例（武汉1103例），新增死亡病例6例（武汉6例），现有确诊病例13171例（武汉12358例）。新增报告境外输入确诊病例3例（上海2例，北京1例）。截至3月12日24时，累计报告境外输入确诊病例88例。http://t.cn/A6zfzV3N 原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gcs45sky2uj20m2139taj.jpg,无,无,2020-03-13 10:54,微博 weibo.com,834,46,147
Iyo0IlAvT,#加拿大总理特鲁多妻子确诊#加拿大总理特鲁多妻子的检测结果出炉：冠状病毒检测结果呈阳性。此前因妻子索菲·格里高·特鲁多出现流感症状，加拿大总理特鲁多选择进行自我隔离。加拿大总理妻子确诊新冠肺炎  原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gcs2io1vs6j20ku0deqiy.jpg,无,无,2020-03-13 09:58,微博 weibo.com,939,352,282
IynPin33J,【3月12日，中国移动正式对外宣布#全国视频彩铃用户数破亿#】视频彩铃凭借着4G/5G+超高清技术，实现了彩振合一、全高清、全尺寸、全互动等新功能，把彩铃由“听”进化为“看”，率先成为5G时代用户过亿的“黑科技”社交产品。此外，这一标志性事件，也将极大推动和预示着一个高价值产业链已进入快速规模化阶段，这也将成为5G庞大产业生态的重要组成部分。@潮数据_dataisbeautiful http://t.cn/A6zcimiq ,,无,无,无,2020-03-13 09:30,微博 weibo.com,516,14,138
IymaAchq6,【#法国将关闭所有学校#】据法新社最新消息，法国总统马克龙于当地时间12日晚间表示，将从下周一（16日）起关闭法国所有学校。他还表示，新冠肺炎疫情是“法国近一个世纪以来最严重的健康危机”。法国总统马克龙：将从下周一起关闭法国所有学校  原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gcru9bzbowj20iu0q70yc.jpg,无,无,2020-03-13 05:17,微博 weibo.com,393,52,81
Iykx5oY5h,【#湖北孝感再次回应小区百人聚集# 】3月12日晚，针对居民反映的物价问题，应城市委召开常委会议，对小区防控及市场保供服务进行再次安排部署，进一步加大保供稳价力度。        该市决定，增加保供市场主体，通过引入竞争机制全面降低主要生活物资价格，同时政府对参与保供的市场主体进行补贴，降低其运营成本。此外，该市成立工作专班，从生产基地采购一批爱心菜，直供城乡居民。        3月12日晚19:30左右，该市海山小区居民因物资供应问题在小区篮球场聚集，引起社会关注。        经查，海山小区共3689户、8012人。疫情防控期间，海山小区实行全封闭管理，并同步推行居民生活日用物资统一代购配送服务，由社区组织物业实施，严禁他人私自售卖生活物资。3月12日，业主程某以爱心菜的名义，联系商家到小区售卖蔬菜，被小区物业阻止并报警，防控巡逻队赶赴现场处置时，导致小区居民围观。事发后，应城市有关领导迅速赶到现场处置。20:00，小区恢复正常。http://t.cn/A6zc3vPM 原图 ,,http://wx2.sinaimg.cn/large/9be419dbly1gcrn2erj1dj20gm0awdgu.jpg,无,无,2020-03-13 01:06,微博 weibo.com,4315,202,437
Iykmy7fHx,【#湖北孝感回应小区百人聚集#：严禁私售物资 人群经劝阻已散去】@孝感发布 通报《关于应城市海山小区人员聚集的情况说明》：3月12日19:30左右，应城市海山小区约100人在小区篮球场聚集，经现场劝阻，20：00时左右自行散去。经查，海山小区共3689户、8012人。疫情防控期间，海山小区实行全封闭管理，并同步推行居民生活日用物资统一代购配送服务，由社区组织物业实施，严禁他人私自售卖生活物资。3月12日，业主程某以爱心菜的名义，联系商家到小区售卖蔬菜，被小区物业阻止并报警，防控巡逻队赶赴现场处置时，导致小区居民围观。事发后，相关市领导迅速赶到现场处置，人员随即散去，小区恢复正常。关于少数网民反映菜价过高的问题：疫情期间，应城居民所需生活物资指定定点供应商配送，并网上公布米、面、油、肉、蛋、果、蔬菜等20种重点生活物资零售价格，进行限价销售。当晚20:30左右，应城市委召开常委会议，对小区防控及市场保供服务进行再次安排部署，加大稳供保价力度，提高服务质量，争取群众理解，防止类似事情发生。当前疫情形势依然严峻复杂，我们呼吁全市居民和党委政府一起继续坚持，共克时艰，共赢胜利！应城市新型冠状病毒感染的肺炎防控指挥部2020年3月12日http://t.cn/A6zcEwM7 原图 ,,http://wx4.sinaimg.cn/large/9be419dbly1gcrm7jkv06j20gd0d9jsk.jpg,无,无,2020-03-13 00:40,微博 weibo.com,3710,135,430
IykcY87rm,【#加拿大总理特鲁多将进行自我隔离#】综合彭博社等外媒消息，因妻子出现流感症状，加拿大总理特鲁多选择进行自我隔离。总理发言人卡梅伦·艾哈迈德表示，特鲁多的妻子在当地时间11日晚出现了“包括低烧在内的流感类似症状”，且此后症状在逐渐减轻。艾哈迈德指出，索菲目前已经接受了新冠病毒测试，并在家中休养等待结果。报道指出，加拿大总理办公室表示，特鲁多本人目前未出现症状，但已经决定进行自我隔离，在居家办公的同时等待妻子的测试结果。http://t.cn/A6zcYXZp 原图 ,,http://wx2.sinaimg.cn/large/9be419dbly1gcrmgtrz9lj20nm0gyt9z.jpg,无,无,2020-03-13 00:17,微博 weibo.com,478,54,77
Iyk6fvmeU,【#凤凰全球疫情日报#】世界卫生组织正式宣布，新冠肺炎疫情“全球大流行”。截至北京时间3月12日22时30分，中国以外全球累计确诊病例47919例，治愈5706例，死亡1574例。意大利、伊朗确诊病例破万，7个国家确诊病例破千。全球九国股市同日触发熔断，美股再次熔断。http://t.cn/A67z2NRu  原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gcrl30enptj20u06w9hdt.jpg,无,无,2020-03-13 00:00,微博 weibo.com,241,155,103
IyjAC0NhN,【#菲律宾马尼拉封城#】菲律宾总统杜特尔特宣布将菲律宾的预警等级升至最高级—红色代码2级。同时宣布首都大马尼拉地区将实行“社区隔离”政策。往返马尼拉大都会的海陆空所有交通都会被暂停，“封城”令生效日期从3月15日到4月14日。菲律宾马尼拉紧急“封城”  ,,无,无,无,2020-03-12 22:42,微博 weibo.com,230,25,62
IyhVEuxqy,【#武汉再有多地被曝用环卫车运肉#】武汉市青山区“环卫车送猪肉”事件发生后，3月12日，有网友陆续发布武汉市多地用救护车、环卫车运输猪肉蔬菜等物资的图片。其中一张图片有一辆车身写有“新洲区骨伤专科医院”字样的救护车后门敞开，对着一辆装有多扇猪肉的货车后门，车辆附近商铺显示其所在地为江岸区西马街。另一张图片显示，标记有“江岸环卫”字样的运输车上，有纸箱上写有“尖椒”字样。同日上午，记者就广泛流传两张图片分别向新洲区疫情防控指挥部、江岸区政府办等部门求证，对方均回应称，正在核实。http://t.cn/A6ztMl5N [组图共2张] 原图 ,,"http://ww3.sinaimg.cn/large/9be419dbly1gcrbankxkxj20hs0famym.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gcrbankehuj20hs0a2dgv.jpg",无,无,2020-03-12 18:29,微博 weibo.com,6606,730,828
Iyhxm7eEN,【钟南山：#国外致死率已接近疫情初发时武汉的数据#】今天，广东疫情防控发布会上，钟南山谈全球疫情形势：中国目前对疫情已经有了一些体会和教训，可以让其他国家少走弯路，减少病死率。目前，国外确诊已有四万多人，死亡率超过3.2%，有点像早期湖北武汉的情况，老百姓的警觉性还不是很高。要在两个月内研发出特效药，或者特殊的做法还是不太可能。但是，总有办法可以制止其发展和恶化，现在在中国除湖北外，外地的病死率也不到1%。因此现在一方面要加强自身管控，另一方面要加强与国外的交流。现在不从全球范围内控制好的话，是不可能战胜疫情。http://t.cn/A6zt7n5q ,,无,无,无,2020-03-12 17:29,微博 weibo.com,660,77,176
Iyg05djTN,【湖北政府刊文：#感染新冠肺炎的适龄男性应进行生育力检查#】#新冠感染可能造成睾丸损伤#。因此，华中科技大学同济医院生殖医学中心李豫峰教授团队提醒：感染新冠肺炎的适龄男性，在康复后应进行生育力检查。新型冠状病毒通过刺突糖蛋白（S蛋白）与宿主细胞血管紧张素转化酶2（ACE2）结合从而入侵细胞，引起组织损伤。除肺以外，人体很多其他器官也表达ACE2，如睾丸、小肠、肾脏、心脏和甲状腺等。其中，睾丸表达大量的ACE2，主要集中在睾丸精原细胞、支持细胞和间质细胞，这几种细胞均与男性生殖功能密切相关。生曲细精管又叫生精小管，是精子生成的场所，内有各级生精细胞和支持细胞，曲细精管之间含有间质细胞。精原细胞是形成精子的前体细胞；支持细胞对于维持精子发育的微环境至关重要，成年人的支持细胞不再分裂，数量恒定；间质细胞则是合成和分泌雄激素的主要细胞，雄激素可促进精子发生和男性生殖器官发育，以及维持男性第二性征和性功能。尽管目前尚无研究证实新冠病毒感染是否损伤睾丸及影响男性生育能力，但新冠病毒与SARS病毒高度相似，其感染入侵细胞受体相同，即ACE2。尽管未在睾丸中检测出SARS病毒，但SARS感染仍可导致睾丸出现严重的免疫性损伤，引起睾丸炎，并造成生殖相关细胞广泛破坏。所以从理论上推测，新冠感染可能造成睾丸损伤，影响精子生成和雄激素合成。精子生成受阻会影响男性生育能力，严重者可能导致男性不育；雄激素不足会影响男性第二性征和性功能，降低生活质量。因此，对于有感染病史的男性，尤其是有生育需求的男性，最好在康复后进行精液质量和激素水平等生育力相关检查，以便及时发现问题尽早处理。http://t.cn/A6z5Gneu 原图 ,,http://wx3.sinaimg.cn/large/9be419dbly1gcr33amabzj20u00uuq8f.jpg,无,无,2020-03-12 13:34,微博 weibo.com,4311,708,470
IyfFhmdNv,【唐驳虎：美国承认部分失控 全球大流行已成定局】11日，美国确诊总人数破千。而且美国疾控中心方面警告，部分地区疫情已经失控，控制疫情的窗口“已经错过”。医疗发达的美国何至于此？凤凰新闻客户端荣誉主笔唐驳虎，早于WHO数小时作出了全球大流行的判断，他的依据是什么？详见➡http://t.cn/A6z5hA6L [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/9be419dbly1gcr1s7hm4ij20u00iumyt.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gcr1s7hn1cj20u00iudh7.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gcr1s7hlh8j20u00iujso.jpg,http://ww2.sinaimg.cn/large/9be419dbly1gcr1s7jc0qj20u00iudha.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gcr1s7h10dj20ms0bqjs0.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gcr1sqo8wvj20u00mkgn8.jpg,http://ww4.sinaimg.cn/large/9be419dbly1gcr1sqnkauj20k00am750.jpg,http://ww3.sinaimg.cn/large/9be419dbly1gcr1sqo3v9j20ie0fv75z.jpg,http://ww1.sinaimg.cn/large/9be419dbly1gcr1sqok9oj20ko0if0ur.jpg",无,无,2020-03-12 12:43,微博 weibo.com,5785,247,994
Iyf3EcfzF,【#泉州坍塌酒店最后一名受困者遗体被找到#】刚刚，在经过111个小时后，最后一名受困者被找到，很遗憾已经没有了生命体征，消防救援队员在现场为遗体默哀。泉州坍塌酒店搜救完成 71人中29人遇难  原图 ,,http://wx2.sinaimg.cn/large/9be419dbly1gcqyyub5kwj20j60b376n.jpg,无,无,2020-03-12 11:10,微博 weibo.com,1430,153,192
IyeGQe2Ba,【应勇：要充分考虑封闭管理给群众的压力 将心比心以心换心】#应勇要求干部将心比心以心换心#据《湖北日报》消息，3月11日上午，湖北省委书记应勇主持省委常委会举行扩大会议，要充分考虑长时间封闭管理给群众生活和精神带来的压力，将心比心、以心换心，带着感情和责任做好民生工作。会议强调，疫情是面镜子，照出干部形象作风；是根尺子，量出干部业绩担当；是把锤子，锤炼干部思想境界、政治品格和能力素质。全省各级党组织和广大干部要不忘初心、牢记使命，扛起责任、经受考验，在危难中英勇奋斗，在大考中沉着应战，考出无愧于历史、无愧于人民的优异成绩。http://t.cn/A6zqInRg 原图 ,,http://wx1.sinaimg.cn/large/9be419dbly1gcqx9u6n41j20u00k0tb6.jpg,无,无,2020-03-12 10:14,微博 weibo.com,1995,64,287
