博文网址,发帖子人,博文发布时间,来自,博文内容,转发数,评论数,点赞数,博文图片,博文视频,评论者,评论内容,评论时间,评论点赞,二级评论人,二级评论内容,二级评论时间,二级评论点赞
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,跟着小鹿笑一个吧,家里上了年纪的人，比如我爸，绝对不信只死了几百人，他说死了几百人会搞成这样？这么严重，政府这德行我比你清楚。我无法反驳,2020-2-10 00:07,35,又在谁床上,"
                        又在谁床上：？？？你信了就死了几百人？我告诉你，我就在武汉，多少人死家里了没确诊所以不计入总人数，我惊了                    ",2020-2-10 02:22,20
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,猎户座的星-42,终于看到辟谣大蒜的了。吃大蒜唯一好处就是，别人离你一米远。,2020-2-9 23:51,28,Lowbitun,"
                        Lowbitun：然而一个喷嚏40米，杀伤距离比堪比甚破片手雷。                    ",2020-2-10 04:42,1
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,李李可丫,明天4w了,2020-2-9 23:49,6,活剥微博杠精狗,"
                        活剥微博杠精狗：我猜明天3.9万，你信不信？我们打个赌                    ",2020-2-9 23:52,15
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,李李可丫,明天4w了,2020-2-9 23:49,6,布玛的老爹,"
                        布玛的老爹：每天的死亡率都是2.1%，算的真精准                    ",2020-2-10 01:17,8
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,HiddenAmaranth,麻烦转发下钟院士对冠状病毒属于sars的辟谣,2020-2-9 23:49,10,我的爱哭鬼何鑫鑫,"
                        我的爱哭鬼何鑫鑫：凤凰网第一时间也发布了这个新闻，我也觉得应该再发一次，辟谣。                    ",2020-2-10 00:08,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,南方一梦7,这种大事情就没有个专业权威点的人拍板么？这个专家那个专家个个说的不一样乱七八糟的信息，按个专家名号就出来博出位。到此至今还没无完全确定由什么传播方式。可不可以成立一个权威小组发布官宣信息，让那些乱七八糟的专家收声。,2020-2-10 00:32,4,,,,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,仙果奶茶,凤凰凤凰@凤凰网你消失很久了！！！快回来吧！凤凰于火，死后重生！别怕打压，本以为能看到你对#敲锣女孩#的评论，可是连续的辟谣日报，是你被“辟谣”了吗？等待你的重生！,2020-2-10 02:39,3,,,,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,楚彦-,哎，心痛，湖北领导班子稀烂，只支持空谈放屁,2020-2-9 23:52,4,,,,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,开心的呱娃子5,湖北才两千？,2020-2-9 23:51,1,,,,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,清冷的雨天,凤凰网最可贵的地方在于一直敢于实话实说。,2020-2-10 00:48,3,,,,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,金李平先生,尼玛，我在南京公安局离职后，失业三年了，每次我面试，公司都是在耍我,2020-2-10 18:00,,,,,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,妖妖的泪眼,有多少假阴性没被确诊，或出院了。又有多少没有进医院？,2020-2-10 13:37,,,,,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,YY张张张张张,每天看看这个就好了,2020-2-10 09:40,,,,,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,皇甫鸡汤,那个往门把手吐口水的女士，直接火箭送太空，做垃圾，可以么……,2020-2-10 08:09,,,,,
https://weibo.com/2615417307/Itslf1xxL,,,,,,,,,,,,,,,,,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,按F键下车,完了，我看他像沈腾,2020-2-9 20:00,101,风季风季,"
                        风季风季：你不是一个人                    ",2020-2-9 21:48,1
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,叶嘎布哇-,他说话真的让人很容易听进去,2020-2-9 19:48,143,点横弯弯,"
                        点横弯弯：他是用自己的脑子讲的                    ",2020-2-9 20:11,16
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,北雁兮南飞,一個好專家,2020-2-9 19:48,55,北雁兮南飞,"
                        北雁兮南飞：回复@亲青w子衿:你說這個專家好不好？                    ",2020-2-9 19:54,4
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,北雁兮南飞,一個好專家,2020-2-9 19:48,55,zqcc51990,"
                        zqcc51990：回复@亲青w子衿:！我觉得挺好，有什么问题让我加下群我也发                    ",2020-2-9 20:46,2
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,芝芝桃桃雪乐,主要是没有药啊,2020-2-9 19:46,22,mumu599,"
                        mumu599：没药，流感有药死亡率也太高了，所以也没差啊，是有人想卖药夸大宣传了吧～身体在努力，脑子也要努力，信心很重要！                    ",2020-2-9 19:51,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,芝芝桃桃雪乐,主要是没有药啊,2020-2-9 19:46,22,Mi4Forky,"
                        Mi4Forky：他重点不在于告诉你死亡率很接近                    ",2020-2-9 20:45,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,东方之小鹰,流感有多少人转成重症？流感有多少人转成肺炎？能简单和新冠肺炎比吗？,2020-2-9 20:10,13,kellye3MD,"
                        kellye3MD：不拿肺炎比肺炎，你想比什么？                    ",2020-2-10 08:47,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,張盗集,流感肺炎的死亡率有9%可是流感的死亡率只有0.1%-0.5%啊？说啥呢发烧不怕烧五天不退有可能是脑膜炎你怕不怕,2020-2-9 20:06,36,CancerFantasy,"
                        CancerFantasy：他说的是重症死亡率，流感不足0.07，你可以找下cdc.gov上的数据，提到美国流感就诊率不足15%，数据是估计的。                    ",2020-2-9 20:14,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,張盗集,流感肺炎的死亡率有9%可是流感的死亡率只有0.1%-0.5%啊？说啥呢发烧不怕烧五天不退有可能是脑膜炎你怕不怕,2020-2-9 20:06,36,張盗集,"
                        張盗集：回复@CancerFantasy:是啊 我写的不就是：流感不可怕 可是重症流感一样可怕吗？playing around with words here doesn’t help                    ",2020-2-9 20:19,2
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,书生意气点江山,说的好像大家对流感肺炎了解一样,2020-2-9 19:47,4,,,,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,长工微记录,这是最近的演讲吗,2020-2-9 19:56,,书痴不言,"
                        书痴不言：以前的 好像                    ",2020-2-9 20:03,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,人道主义jingshen,自媒体忙着写文章，医生忙着防疫，官方忙着僻谣，腾讯忙着删贴，新浪忙着撤热搜，众网友忙着转发，苦笑一声，疫情之下，没有不忙的,2020-2-9 20:41,7,恐太多丶,"
                        恐太多丶：看来还是网易聪明啊，敏感话题直接不开评论                    ",2020-2-10 05:10,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,人道主义jingshen,自媒体忙着写文章，医生忙着防疫，官方忙着僻谣，腾讯忙着删贴，新浪忙着撤热搜，众网友忙着转发，苦笑一声，疫情之下，没有不忙的,2020-2-9 20:41,7,人道主义jingshen,"
                        人道主义jingshen：回复@恐太多丶:现在社会的人不知道怎么了，真实性可靠的信息全部封死，这些乱七八糟的忽悠信息全都去信了。                    ",2020-2-10 08:24,1
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,淡淡的丁香2,流感和新冠状病毒肺炎不能相提并论，一个是可控可防，有疫苗，另一个不可控不可防，无疫苗。流感的致死大多是引发并发症而死，新冠肺炎的致死大多是新冠病毒直接致死。,2020-2-9 19:59,2,杜杜在这哩,"
                        杜杜在这哩：流感病毒造成的流感肺炎死亡率，和新冠装病毒肺炎死亡率，这两者做对比。作为专业感染科医生，这种基础理论还是要相信他的。                    ",2020-2-9 21:11,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,淡淡的丁香2,流感和新冠状病毒肺炎不能相提并论，一个是可控可防，有疫苗，另一个不可控不可防，无疫苗。流感的致死大多是引发并发症而死，新冠肺炎的致死大多是新冠病毒直接致死。,2020-2-9 19:59,2,淡淡的丁香2,"
                        淡淡的丁香2：回复@杜杜在这哩:                    ",2020-2-9 22:19,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,瑶瑶妈妈团购,这个讲得真好,2020-2-10 00:58,2,,,,
https://weibo.com/2615417307/ItqL1eHpq,,,,,,,,,,,,,,,,,
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,假吃货2018,我们不应该歧视湖北的人和车，应该给与他们足够的关怀，有罪的是病毒，不是湖北！,2020-2-9 15:27,199,旋风少女李逵,"
                        旋风少女李逵：没有歧视吧？疫情肆虐，通往各地的路线封闭设卡劝返保城，没什么毛病啊，他回不去也只是因为湖北疫情太严重了封城了而不是因为您口中的歧视                    ",2020-2-9 15:34,28
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,香草薄荷Dokie,我们陕西汉中的高速交警为师傅提供了宿舍,2020-2-9 15:27,551,胡晓娟Joy,"
                        胡晓娟Joy：所以媒体也有问题，为什么不把汉中高速为其提供住宿的事情写进去呢                    ",2020-2-9 16:58,35
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,香草薄荷Dokie,我们陕西汉中的高速交警为师傅提供了宿舍,2020-2-9 15:27,551,老何913-D,"
                        老何913-D：回复@胡晓娟Joy:因为这样就没法煽情了，就没法带节奏骂政府了，带节奏骂政府是媒体人低风险高回报法律风险低的活动                    ",2020-2-9 17:07,12
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,困困桃乐丝,好心酸…,2020-2-9 15:26,451,困困桃乐丝,"
                        困困桃乐丝：“他只是从人们对他和他写着「鄂」的货车的排斥态度中意识到天门正在变得模糊，成为了手机导航里一个无法抵达的终点。”                    ",2020-2-9 15:27,25
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,困困桃乐丝,好心酸…,2020-2-9 15:26,451,兔子要吃锅包肉,"
                        兔子要吃锅包肉：湖北人民是无辜的 可是却是被严防的                    ",2020-2-9 16:46,5
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,别揪我兔耳朵V,陕西汉中高速交警已经提供了住处，当地热心市民也进行了爱心捐款。,2020-2-9 15:32,221,九月桃花亭,"
                        九月桃花亭：凤凰网真的带节奏。。                    ",2020-2-9 18:48,1
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,别揪我兔耳朵V,陕西汉中高速交警已经提供了住处，当地热心市民也进行了爱心捐款。,2020-2-9 15:32,221,翩翩少年就是你YYQX,"
                        翩翩少年就是你YYQX：顶上去！                    ",2020-2-9 15:37,2
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,庭院小农,归根到底是武汉地方政府当时没有及时采取防范措施，人们还相信他们所说的这个病毒人传人可能性很低，引起麻痹大意，造成很多感染者四处流荡，播撒病毒，出现今天的后果。,2020-2-9 15:31,101,今天也想喝奶茶啊_,"
                        今天也想喝奶茶啊_：还把吹哨人半夜带进公安局训诫 当地政府的某些官员真的丧尽天良                    ",2020-2-9 15:35,7
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,庭院小农,归根到底是武汉地方政府当时没有及时采取防范措施，人们还相信他们所说的这个病毒人传人可能性很低，引起麻痹大意，造成很多感染者四处流荡，播撒病毒，出现今天的后果。,2020-2-9 15:31,101,旋风少女李逵,"
                        旋风少女李逵：隐瞒疫情祸害苍生的罪人真是该千刀万剐                    ",2020-2-9 15:37,4
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,旋风少女李逵,这条新闻根本没有表达歧视的意思，疫情肆虐，通往各地的路线封闭设卡劝返保城，没什么毛病啊，这位司机师傅回不去也只是因为湖北疫情太严重了封城了，大家都是第一次经历这些，太多问题接连出现国家和政府也会想办法解决，需要的是信任与时间,2020-2-9 15:36,22,旋风少女李逵,"
                        旋风少女李逵：事已至此我们只希望事情可以尽快解决，紧要关头大难面前指责谁都没有意义，我们的国家政府医务工作者各阶层工作者，都在尽力处理这些情况，是非会有定论的，如果一定要一个说法，那就应该把最先隐瞒疫情的罪人千刀万剐                    ",2020-2-9 15:42,
https://weibo.com/2615417307/Itp3wtIWL,,,,,,,,,,旋风少女李逵,这条新闻根本没有表达歧视的意思，疫情肆虐，通往各地的路线封闭设卡劝返保城，没什么毛病啊，这位司机师傅回不去也只是因为湖北疫情太严重了封城了，大家都是第一次经历这些，太多问题接连出现国家和政府也会想办法解决，需要的是信任与时间,2020-2-9 15:36,22,djljm,"
                        djljm：经过某地城市，应该可以先跟地方政府，公安局备案，先找个地方呆下来。只希望疫情赶紧过去吧。                    ",2020-2-9 16:12,
